TIME_PERIOD,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,value
1996,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8842.25
1996,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,39884.246
1996,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1989.856
1996,A,SVK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5373.648
1996,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10063.945
1996,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38289.0
1996,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4381.0
1996,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15530.0
1996,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,414.462
1996,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3601.613
1996,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2456.95
1996,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,45525.0
1996,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,125711.0
1996,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,56860.3
1996,A,ISL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,268.9
1996,A,HUN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10311.238
1996,A,GRC,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10608.821
1996,A,DEU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,81466.0
1996,A,FIN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5124.6
1996,A,EST,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1425.2
1996,A,DNK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5262.456
1996,A,CZE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10315.353
1996,A,CRI,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3517.828
1996,A,CHL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,14595.504
1996,A,CAN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,29610.218
1996,A,AUT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7959.016
1995,A,ZAF,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,40203.5469
1995,A,SGP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3525.0
1995,A,SRB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,9742.215
1995,A,RUS,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,148375.79
1995,A,ROU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,22680.95
1995,A,MLT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,377.784
1995,A,IDN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,190067.407
1995,A,CYP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,650.85
1995,A,HRV,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4620.03
1995,A,CHN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1211210.0
1995,A,CMR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,13600.0
1995,A,BGR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8406.067
1995,A,BRA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,161345.581
1995,A,ALB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3177.909
1995,A,USA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,266588.0
1995,A,TUR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,59756.0
1995,A,CHE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7099.85921
1995,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8829.75
1995,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,39718.895
2003,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8957.75
2003,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,42196.231
2003,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1996.278
2003,A,SVK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5379.331
2003,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10458.821
2003,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38195.177
2003,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4565.0
2003,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16225.0
2003,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,452.262
2003,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3415.213
2003,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2288.088
2003,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,47892.0
2003,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,127634.0
2003,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,57399.2
2003,A,ISL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,289.5
2003,A,HUN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10129.552
2003,A,GRC,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10928.091
2003,A,DEU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,81549.0
2003,A,FIN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5213.0
2003,A,EST,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1375.2
2003,A,DNK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5389.521
2003,A,CZE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10201.651
2003,A,CRI,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4081.883
2003,A,COL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,39593.788333
2003,A,CHL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15919.479
2003,A,CAN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,31642.461
2003,A,AUT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8118.245
2002,A,ZAF,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,45920.830606
2002,A,SGP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4176.0
2002,A,SRB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7500.031
2002,A,SEN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,9858.482411
2002,A,RUS,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,145306.49
2002,A,ROU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,21675.78
2002,A,MLT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,395.933
2002,A,IDN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,211415.902
2002,A,CYP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,709.61
2002,A,HRV,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4305.439
2002,A,CHN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1284530.0
2002,A,CMR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16358.0
2002,A,BGR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7868.9
2002,A,BRA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,178499.255
2002,A,ARG,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,37516.0
2002,A,ALB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3051.01
2002,A,USA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,287955.0
2002,A,TUR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,66003.0
2002,A,CHE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7340.577344
2002,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8926.75
2002,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,41423.52
2002,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1995.032
2002,A,SVK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5378.661
2002,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10419.631
2002,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38232.301
2002,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4538.0
2002,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16149.0
2002,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,446.65
2002,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3443.067
2002,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2310.375
2002,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,47645.0
2002,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,127400.0
2002,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,57089.8
2002,A,ISL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,287.5
2002,A,HUN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10158.608
2002,A,GRC,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10902.005
2002,A,DEU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,81578.0
2002,A,FIN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5200.6
2002,A,EST,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1383.5
2002,A,DNK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5375.575
2002,A,CZE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10200.774
2002,A,CRI,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4023.422
2002,A,COL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,39106.6975
2002,A,CHL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15745.583
2002,A,CAN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,31359.199
2002,A,AUT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8082.121
2001,A,ZAF,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,44819.777
2001,A,SGP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4138.0
2001,A,SRB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7503.433
2001,A,SEN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,9580.643743
2001,A,RUS,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,145976.47
2001,A,ROU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,22408.39
2001,A,MLT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,393.095
2001,A,IDN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,208250.492
2001,A,CYP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,701.5
2001,A,CHN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1276270.0
2001,A,CMR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15929.0
2001,A,BGR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7913.301
2001,A,BRA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,176208.646
2001,A,ARG,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,37156.0
2001,A,ALB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3060.173
2001,A,USA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,285225.0
2001,A,TUR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,65166.0
2001,A,CHE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7288.489531
2001,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8896.75
2001,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,40766.049
2001,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1991.951
2001,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10362.722
2001,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38250.79
2001,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4514.0
2001,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16046.0
2001,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,441.862
2001,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3470.818
2001,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2337.7
2001,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,47370.0
2001,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,127132.0
2001,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,56979.8
2001,A,ISL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,285.0
2001,A,HUN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10187.576
2001,A,GRC,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10862.146
2001,A,DEU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,81517.0
2001,A,FIN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5188.0
2001,A,EST,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1392.7
2001,A,DNK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5357.285
2001,A,CZE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10224.192
2001,A,CRI,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3953.042
2001,A,COL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38609.398
2001,A,CHL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15571.679
2001,A,CAN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,31020.855
2001,A,AUT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8042.293
2000,A,ZAF,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,44107.8586
2000,A,SGP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4028.0
2000,A,SRB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7516.346
2000,A,SEN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,9310.635318
2000,A,RUS,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,146596.87
2000,A,ROU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,22435.21
2000,A,MLT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,389.962
2000,A,IDN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,205132.483
2000,A,CYP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,694.0
2000,A,HRV,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4468.302
2000,A,CHN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1267430.0
2000,A,CMR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15514.0
2000,A,BGR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8170.172
2000,A,BRA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,173765.726
2000,A,ARG,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,36784.0
2000,A,ALB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3078.383
2000,A,USA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,282398.0
2000,A,TUR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,64269.0
2000,A,CHE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7252.603844
2000,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8871.25
2000,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,40554.387
2000,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1989.395
2000,A,SVK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5400.704
2000,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10289.898
2000,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38255.945
2000,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4491.0
2000,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15926.0
2000,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,436.975
2000,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3499.536
2000,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2367.612
2000,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,47008.0
2000,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,126831.0
2000,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,56942.1
2000,A,ISL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,281.2
2000,A,HUN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10210.971
2000,A,GRC,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10805.796
2000,A,DEU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,81457.0
2000,A,FIN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5176.2
2000,A,EST,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1401.3
2000,A,DNK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5338.491
2000,A,CZE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10272.503
2000,A,CRI,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3869.832
2000,A,CHL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15397.784
2000,A,CAN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,30685.73
2000,A,AUT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8011.566
1999,A,ZAF,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,43378.8574
1999,A,SGP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3959.0
1999,A,SEN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,9048.236461
1999,A,RUS,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,147214.78
1999,A,ROU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,22458.02
1999,A,MLT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,387.484
1999,A,IDN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,200916.888
1999,A,CYP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,686.7
1999,A,HRV,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4512.598
1999,A,CHN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1257860.0
1999,A,CMR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,15113.0
1999,A,BGR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8210.624
1999,A,BRA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,171029.011
1999,A,ALB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3098.902
1999,A,USA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,279328.0
1999,A,TUR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,63364.0
1999,A,CHE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7214.76625
1999,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8857.5
1999,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,40369.667
1999,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1983.714
1999,A,SVK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5395.608
1999,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10217.828
1999,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38270.0
2007,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38115.967
2007,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4709.0
2007,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16382.0
2007,A,MEX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,109795.643
2007,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,480.7
2007,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3231.294
2007,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2201.025
2007,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,48684.0
2007,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,127980.0
2007,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,58756.2
2007,A,IRL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4400.184
2007,A,ISL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,311.6
2007,A,HUN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10055.78
2007,A,GRC,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,11048.499
2007,A,DEU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,80992.0
2007,A,FIN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5288.7
2007,A,EST,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1342.9
2007,A,DNK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5460.399
2007,A,CZE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10322.689
2007,A,CRI,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4340.634
2007,A,COL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,41463.28575
2007,A,CHL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16598.35175
2007,A,CAN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,32888.886
2007,A,AUT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,8295.189
2006,A,ZMB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,11971.567
2006,A,ZAF,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,48204.889342
2006,A,SGP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4401.0
2006,A,SRB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7411.569
2006,A,SEN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,11052.781
2006,A,RUS,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,143049.64
2006,A,ROU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,21193.75
2006,A,MLT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,405.251
2006,A,IDN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,224566.029
2006,A,CYP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,750.965
2006,A,HRV,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4313.009
2006,A,CHN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,1314480.0
2006,A,CMR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,18224.0
2006,A,BGR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7699.02
2006,A,BRA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,187061.61
2006,A,ARG,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38971.0
2006,A,ALB,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2992.547
2006,A,USA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,298818.0
2006,A,TUR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,69295.0
2006,A,CHE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,7534.377719
2006,A,SWE,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,9083.25
2006,A,ESP,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,44360.521
2006,A,SVN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2007.848
2006,A,SVK,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,5390.92
2006,A,PRT,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,10522.288
2006,A,POL,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,38132.277
2006,A,NOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,4661.0
2006,A,NLD,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,16346.0
2006,A,MEX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,108416.556
2006,A,LUX,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,472.925
2006,A,LTU,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,3269.909
2006,A,LVA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,2218.662
2006,A,KOR,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,48438.0
2006,A,JPN,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,127838.0
2006,A,ITA,S1,S1,POP,_Z,_Z,_Z,PS,_Z,N,T0110,58399.9
