TIME_PERIOD,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,value
2019,KAZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.046
2019,KAZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.464
2019,KAZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.676
2020,KAZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,14.061
2020,KAZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.439
2020,KAZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.954
2020,KAZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.891
2020,KAZ,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.745
2021,KAZ,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.865
2021,KAZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,7.394
2021,KAZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.921
2021,KAZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.414
2021,KAZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,15.597
2022,KAZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.754
2022,KAZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.36
2022,KAZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.547
2022,KAZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.799
2022,KAZ,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.05
2023,KAZ,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.136
2023,KAZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.662
2023,KAZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.224
2023,KAZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.334
2023,KAZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.465
2014,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.384
2014,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.305
2014,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.746
2014,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.437
2015,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.102
2015,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.693
2015,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,15.038
2015,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.371
2016,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.357
2016,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,15.652
2016,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.5
2016,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.509
2017,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.263
2017,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.382
2017,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,15.538
2017,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.343
2018,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.345
2018,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.47
2018,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.467
2018,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.282
2019,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.358
2019,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.405
2019,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,14.626
2019,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.322
2020,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.316
2020,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.53
2020,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.554
2020,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.4
2021,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.927
2021,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.08
2021,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,14.302
2021,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.288
2022,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.222
2022,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,17.077
2022,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.943
2022,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.048
2023,KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,21.913
2023,KGZ,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.717
2023,KGZ,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.982
2023,KGZ,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.214
2014,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.007
2014,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.922
2014,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.395
2014,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.148
2014,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.555
2015,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.572
2015,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.431
2015,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.866
2015,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.569
2015,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.937
2016,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.136
2016,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.227
2016,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,11.366
2016,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.965
2016,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.55
2017,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.561
2017,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.083
2017,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,11.148
2017,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,21.652
2017,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.296
2018,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.355
2018,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,21.913
2018,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,11.128
2018,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.27
2018,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.564
2019,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.562
2019,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.663
2019,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.944
2019,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,21.645
2019,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.455
2020,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.031
2020,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.589
2020,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.672
2020,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.457
2020,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.515
2021,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.609
2021,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.209
2021,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,11.217
2021,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,21.462
2021,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.55
2022,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.286
2022,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,21.589
2022,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.465
2022,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.275
2022,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.634
2023,HND,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.657
2023,HND,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.719
2023,HND,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.698
2023,HND,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.995
2023,HND,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.066
2014,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,7.365
2014,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.183
2014,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,14.176
2014,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.233
2014,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.797
2015,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.924
2015,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.231
2015,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,15.582
2015,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.824
2015,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,8.905
2016,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.758
2016,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.935
2016,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,16.948
2016,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.343
2016,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.297
2017,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.29
2017,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.361
2017,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,17.259
2017,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.384
2017,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.799
2018,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,7.688
2018,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.309
2018,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,13.823
2018,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.278
2018,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.166
2019,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.936
2019,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.305
2019,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.106
2019,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.05
2019,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.773
2020,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.149
2020,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.89
2020,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.608
2020,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.271
2020,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.287
2021,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.678
2021,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.281
2021,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.839
2021,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.792
2021,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.241
2022,MLI,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,8.425
2022,MLI,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.541
2022,MLI,TAX_REV,S13,_T,_T,PT_B1GQ,A,17.917
2022,MLI,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.251
2022,MLI,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.952
2014,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.861
2014,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.868
2014,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.183
2014,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.835
2014,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.989
2015,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.564
2015,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.932
2015,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.885
2015,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.391
2015,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.01
2016,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,13.16
2016,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,31.421
2016,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.972
2016,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.065
2016,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.224
2017,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.053
2017,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.017
2017,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.732
2017,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.881
2017,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,13.079
2018,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.544
2018,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.358
2018,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.806
2018,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.202
2018,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.806
2019,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.247
2019,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.091
2019,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.771
2019,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,30.012
2019,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,11.903
2020,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.602
2020,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.754
2020,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.112
2020,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.642
2020,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.398
2021,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.912
2021,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.76
2021,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.841
2021,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.419
2021,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.906
2022,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,10.052
2022,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.649
2022,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.839
2022,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.758
2022,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,12.001
2023,MLT,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,11.47
2023,MLT,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.831
2023,MLT,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.646
2023,MLT,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.527
2023,MLT,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,9.579
2014,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,13.227
2014,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.806
2014,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.231
2014,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.177
2014,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.071
2015,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.054
2015,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.863
2015,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.221
2015,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.663
2015,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,12.776
2016,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,13.227
2016,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.595
2016,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.191
2016,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.287
2016,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.186
2017,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.189
2017,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.098
2017,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.237
2017,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.717
2017,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,13.237
2018,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,13.15
2018,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.757
2018,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.246
2018,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.945
2018,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.195
2019,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.181
2019,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.879
2019,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.198
2019,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.755
2019,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,12.984
2020,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,12.419
2020,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,6.331
2020,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.186
2020,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,2.791
2020,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.123
2021,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.14
2021,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.482
2021,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.21
2021,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,7.276
2021,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,14.071
2022,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,14.302
2022,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,7.554
2022,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.207
2022,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.463
2022,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.097
2023,GTM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.153
2023,GTM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,3.471
2023,GTM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.096
2023,GTM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,7.252
2023,GTM,TAX_REV,S13,_T,_T,PT_B1GQ,A,14.013
2014,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.489
2014,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,13.77
2014,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.029
2014,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,24.762
2014,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.168
2015,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.17
2015,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,25.766
2015,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.991
2015,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,14.509
2015,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.787
2016,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.698
2016,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,15.251
2016,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.021
2016,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.539
2016,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.201
2017,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.244
2017,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.287
2017,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.016
2017,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.707
2017,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,6.856
2018,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.041
2018,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.591
2018,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.024
2018,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.371
2018,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.207
2019,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.901
2019,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,28.41
2019,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.158
2019,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,17.459
2019,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.314
2020,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.986
2020,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.177
2020,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.287
2020,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.925
2020,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.8
2021,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.782
2021,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,26.547
2021,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.364
2021,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,15.739
2021,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.196
2022,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,7.508
2022,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,16.613
2022,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.545
2022,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,27.912
2022,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.767
2023,JAM,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.68
2023,JAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,29.024
2023,JAM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.798
2023,JAM,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,15.695
2023,JAM,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,9.2
2014,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.074
2014,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.754
2014,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.928
2014,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.592
2014,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.334
2015,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.216
2015,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.702
2015,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.821
2015,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.773
2015,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.973
2016,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.078
2016,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.778
2016,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,18.96
2016,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.698
2016,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.244
2017,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.245
2017,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,4.984
2017,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.247
2017,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.793
2017,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.063
2018,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.968
2018,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.746
2018,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.684
2018,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.001
2018,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.83
2019,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.986
2019,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.495
2019,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.429
2019,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.838
2019,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.93
2020,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.85
2020,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.949
2020,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,20.245
2020,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.815
2020,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,12.442
2021,MUS,TAX_REV,S13,T_5000,_T,PT_B1GQ,A,11.646
2021,MUS,TAX_REV,S13,T_1000,_T,PT_B1GQ,A,5.942
2021,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,19.98
2021,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.299
2021,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.978
2022,MUS,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,1.113
2022,MUS,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.589
2022,MUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,22.272
