TIME_PERIOD,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Cabo Verde,Cameroon,Canada,Chile,China (People’s Republic of),Colombia,Costa Rica,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hong Kong (China),Hungary,Iceland,Indonesia,Ireland,Israel,Italy,Japan,Korea,Latvia,Lithuania,Luxembourg,Madagascar,Malta,Mexico,Morocco,Netherlands,New Zealand,Norway,Poland,Portugal,Romania,Senegal,Singapore,Slovak Republic,Slovenia,South Africa,Spain,Sweden,Switzerland,Türkiye,United Kingdom,United States,Zambia
2000,,28333.13006252312,29214.733049693405,27788.232889808023,9104.982693767815,6422.777757922355,,2026.7629882686604,29362.2895723843,9440.041891742345,2952.3439945401324,6886.405813355871,8247.745638570355,10672.236791514988,16301.07569693579,28647.73453771862,9393.476771569258,26777.165488195977,26075.78698185889,,27722.21735394134,18815.852436969937,28224.531882970743,11869.131642818298,29783.403271692747,5346.867570456893,30216.784946536165,25189.07372239245,27146.33399540937,27289.851936829327,19224.468686181077,7840.673640782356,8465.934341009779,55039.13038503346,,18363.727747831843,11440.999811687283,,31886.863556448574,21457.976664769492,36986.221331552,10719.662656353152,18879.063232696768,5850.853725015278,2113.668544396102,43780.0409632572,11342.340183798262,17883.540473359993,8655.417517820735,21584.772172736823,29632.583908693814,36349.369918790784,9475.97378207223,26532.769367931254,36299.662178910614,
2001,,29562.48172150634,29556.38845786892,28796.505453697042,9308.532227187081,7045.375501323657,,2105.6881787933953,30231.050820488344,9845.971073511084,3247.117553495734,7068.835572106044,8544.268186373938,11652.069667127858,17698.192874312223,29470.359893117504,10276.061606950527,27801.063222821896,27430.37580086297,,28970.221548879374,20306.05287389803,28810.12421805183,13224.136536502896,31881.8701754386,5581.619831179078,32597.55835907443,25201.4990978424,28135.66509534958,27946.083134065382,20441.523559214693,8859.65051118621,9456.865787834453,56098.98112985503,,18512.99558630865,11506.197626368463,,33263.3632681042,22411.305039107578,37831.391670358884,11175.679195122506,19530.672250013075,6440.19106236548,2189.387744985895,43109.18922184631,12367.139273185305,18766.48220764467,8944.8926084572,23002.31452402954,29946.37783460252,37518.64317523159,9144.275956787282,27918.67935987008,37100.285739328596,
2002,,30823.387642400365,30951.533638261542,30282.25408408176,9616.822669652038,7755.007942660346,,2175.5555691404816,30964.090887653092,10205.704228290562,3579.2209866643834,7265.177914857167,8816.94985015243,12764.969611693488,18337.09461654576,30668.628937369493,11631.679074810263,28596.26120063069,28436.64614435934,,29843.073414400937,21985.25573965523,29610.241696322657,14532.307477559918,32609.71478260869,5834.716510586796,35222.90575683203,25501.79375264892,28833.03295860206,28633.69891679749,22173.36530590828,9755.454850403074,10497.270602053342,58513.393037053625,,19601.649774077938,11549.279728867315,,34568.30683014429,23180.40780856423,38057.57558395769,11840.6687057627,20356.660998839598,7180.390186650722,2161.2294987945074,45082.71312260536,13287.467828889012,19999.265675939037,9194.165249807893,24382.57277508044,30980.88128378189,38410.604069237634,9279.072678514613,29091.266533032376,37954.22201385633,
2003,,32408.999775211243,31975.45245308561,30934.673721340383,9797.31589483217,8365.557380102171,,2277.8001904648536,32351.672930876015,10779.6393964903,3995.1158148065033,7604.164559041767,9244.799765206402,13686.395598244593,19591.881157275428,30874.074894596386,13093.931791739386,29046.48052944562,28116.5887708894,,30671.363683184343,23255.523677465713,31177.783538850097,15461.932472433133,32703.419689119164,6140.998441005505,36280.8147823089,24244.737309728534,29252.902566586297,29411.59288277418,22907.32458448175,10565.13211030345,12085.963598756503,60115.731589211566,,20931.374147884795,11865.500868983956,,34291.404560862866,23882.068777967317,38683.48127053669,12333.502892263072,20852.241758416174,7560.336964648332,2262.3641481805957,48776.23572296476,14074.459258967332,20912.516693566726,9540.048619098794,25055.42653797682,31793.125170941366,38448.898136411044,9597.982678344188,30322.920670053827,39419.907372361726,
2004,12304.683696960183,34019.11289386366,33533.37052070025,32064.108779303526,10514.780771959788,9125.706433782825,,2437.4822990903294,33927.855539500895,11682.598921618193,4491.7425739299015,8127.57957264883,9755.749790304106,14675.523693490672,20970.73368732183,33029.04087328615,14500.062211812927,31199.12876324548,29020.731460296633,,32170.785712531924,24828.85357342469,34529.71683372641,16252.830621027933,35614.043135912354,6524.218685159907,38762.22504797969,25645.048612415307,29584.780902742958,30837.175427059356,24675.035293138946,11761.94785682722,13097.430468674815,64635.56897093206,,21551.827201116757,12471.701062745395,,35965.04759857512,25012.074708019405,42672.09995644599,13415.548468528845,21478.44281796563,8990.501378668972,2364.570428338195,54379.42092632589,15139.500970205656,22587.87165086761,10120.772431801659,26201.584505645606,33809.348084727855,39885.807222960866,10884.566887084131,32075.75247706422,41659.662690699784,
2005,13682.802757048094,35683.35816047346,34787.43988956969,33177.94734029355,11063.0948315185,10183.864132611532,,2501.2314893137095,36328.812397162874,12600.905795147259,5133.063721741259,8676.107350193086,10296.531618260175,15445.396150079994,22065.403848235874,34243.83789121794,16587.586283023033,32047.67579725892,30536.043834572134,,32763.61632467389,25003.75286056185,38080.69998532218,17091.27610459534,37327.017189079874,7005.343902378778,40465.31654138248,25321.63877209382,30137.81213305895,32174.400109584752,26179.10362145896,13344.183584589615,14514.795059665414,68707.78183379858,,22308.746721743846,13093.888342975495,,37778.17591911765,25590.441658630665,47969.885355829545,13937.067154895849,22725.28674239503,9602.170577687179,2471.784803943245,58818.41186122832,16526.3083154774,23678.358747169274,10854.753802739255,27623.705869367004,34208.91461489462,41244.643781912426,11910.60672170673,32719.74356512671,44052.38299554382,
2006,15091.579610479588,37964.61756378647,37399.17800644125,35258.835039817975,11724.870533296491,11262.812799551111,,2604.4763498683055,38120.15454883707,15589.157526473207,5930.634895928428,9433.241827579375,11214.35489092882,17627.25767555783,23854.661298344174,37403.85571837323,19292.653438957575,34447.51419402616,32547.25016563082,,35263.945067941306,28082.025749898396,41746.10033542365,18365.917149305402,39697.72876892692,7504.551594488942,44271.138171301245,25923.81898270118,32460.541815996257,33638.84125220983,27955.4659358355,15022.57126141792,16446.96289713261,78829.97092562245,,23324.051020231906,14385.69559431495,,41217.12259880093,27663.916648795483,54365.41128513195,15211.710619850997,24682.56571194402,11556.546104393985,2529.067933219703,64065.88161781413,18847.103648356868,25564.02626095202,11668.724929732669,30780.824057499234,37668.15104725732,45965.73969561559,13641.5643841547,34746.155292879805,46234.10570983006,2409.372223368921
2007,16731.384185384693,39703.42768848023,39195.21025982651,36799.55127662178,12639.928747125423,12630.771522464662,5566.77438760796,2715.4081153230113,39575.49221946891,16771.182777229667,6917.39343823082,10228.188006060276,12292.272741723904,19559.294547398884,26207.84574639418,39118.96328455118,22164.669744582618,37844.446461323205,34196.69481771854,,37496.17732615567,28896.861374563192,45259.62738577212,19089.990234472116,41468.31835686778,8074.207666214649,46770.88776287537,27730.777534108067,34108.79706311844,35021.732223784966,30261.823597075014,17275.538442316647,19113.96951190452,85004.02745995425,1534.9623823548338,25064.065811406854,14892.041107678564,6097.436529295419,44204.2105969967,29273.951550067293,56183.13038861754,16835.88064288124,25738.95339109571,13703.19705329412,2588.6888171790956,68798.97079973851,21146.68026049148,27458.92766480176,12465.549277212574,32530.747300314146,40823.431992127706,50589.665318201434,14866.450212377777,35525.29392194916,47976.201209164195,2588.269235312516
2008,17571.533890202787,40136.07072906607,41046.58872677549,37883.23342670401,13399.986552555807,14100.647808489524,6010.850594887854,2769.216901262141,40376.111556494,16449.614291421167,7693.302909594736,10651.506622948273,12936.43327219765,21014.05234474059,27817.062766570674,41474.14507841826,22781.18350268978,40081.22595701434,35192.16336301679,,39084.28562230696,30440.895956196608,46828.90801954585,20708.76148165386,43730.0441083806,8594.058165775363,44105.36446359812,27434.170846211677,35422.320591374606,35278.74984575735,31210.873550096832,18631.28586024406,20735.6995163889,90863.78455720782,1626.8807828406905,26523.786259541983,15830.82065501104,6493.259092950157,46713.17901009364,29817.097401077033,62075.51384228188,18377.124076983182,26665.82962191295,16782.13172264867,2656.9784665427737,67740.89129985534,23597.312915983766,29451.36233340521,12917.725640691946,33328.86008791608,41913.489439255376,53498.01309535759,16038.23166131847,36734.67677600931,48498.44521134946,2743.479598405535
2009,16472.715253899438,41682.77346129408,40674.463401771594,37885.89561431945,13328.167146899845,13917.669714603478,5900.6600927409545,2780.6065184436584,38864.04925306576,16028.549571015938,8427.472164106406,10720.914275133453,12711.165128904473,20344.107105785402,27573.2570734458,40506.924289843824,20460.095829901926,37968.445185337805,34809.74252416939,,38216.703191978435,29947.785383375423,45860.18299153879,20680.672476839958,41862.82888540031,8733.290046749376,41435.29923391077,27610.942805475603,34483.69829822602,33550.689551212956,30731.306522268194,16557.067079740875,18167.62632962747,86797.43204781842,1525.7749504524581,26650.31809762106,15349.922300012018,6778.527924097227,44936.82050816697,30647.247967762112,55615.47483951129,19289.213233456143,26458.120537871608,16632.127012525874,2669.5238740570085,66207.2943063352,22931.88824602354,27187.907878882866,12628.818967341844,32198.294777274194,40081.64223094713,52730.63302844009,15442.162023348463,35031.9000497904,47122.98854315844,2909.62470811311
